PurchaseID,PurchaseDate,CustomerID,ShopperID,EventTypeID
,10/1/2023,1252,6,3
,4/28/2021,1483,10,4
,1/13/2022,827,1,4
,5/31/2023,1176,6,2
,2/8/2020,1644,2,2
,5/25/2023,1444,9,4
,10/12/2022,216,7,6
,12/24/2022,296,8,4
,9/12/2023,1883,6,3
,3/30/2021,1847,5,6
,3/8/2020,1000,6,4
,2/24/2021,806,5,4
,4/6/2020,740,3,4
,1/30/2021,918,3,4
,2/1/2021,1140,6,6
,2/17/2021,1297,5,6
,1/16/2022,568,10,6
,7/21/2019,1505,7,6
,11/20/2023,1705,6,4
,6/4/2021,539,6,2
,7/27/2021,500,10,4
,11/18/2020,336,1,6
,2/23/2023,1303,10,6
,4/13/2021,1197,3,6
,6/30/2019,608,10,6
,4/10/2022,120,2,1
,12/17/2019,1587,10,4
,6/30/2023,1913,7,6
,6/25/2022,1384,10,4
,6/14/2020,812,8,6
,6/20/2019,1747,3,3
,8/13/2019,738,7,6
,4/7/2021,55,1,2
,5/22/2021,917,2,3
,7/9/2020,843,1,6
,3/19/2023,1843,1,3
,10/28/2020,499,9,2
,8/13/2020,797,6,4
,7/31/2020,1324,7,6
,8/1/2020,1287,4,6
,1/25/2019,1111,2,6
,7/12/2023,1149,3,6
,1/4/2019,410,4,6
,5/14/2019,534,8,4
,2/10/2021,1977,7,4
,8/20/2021,1200,2,3
,10/13/2023,1886,9,3
,1/17/2021,2000,1,4
,5/10/2021,1380,3,3
,7/25/2023,147,7,3
,5/15/2021,1265,6,6
,3/9/2019,112,7,2
,12/13/2023,1662,8,2
,8/12/2023,1234,8,4
,1/20/2020,1200,7,3
,1/2/2022,886,6,1
,2/24/2020,1478,6,6
,10/25/2019,1554,4,6
,7/24/2023,98,10,4
,5/3/2019,1275,5,6
,12/15/2021,1422,7,4
,8/17/2021,1798,1,6
,7/30/2021,442,2,4
,6/7/2021,1599,4,6
,1/14/2023,795,9,6
,3/24/2023,1702,10,4
,6/16/2022,629,8,6
,9/21/2023,1392,10,6
,1/29/2019,481,5,1
,9/16/2020,1635,4,2
,3/13/2022,502,2,6
,10/17/2019,266,2,4
,8/1/2020,1683,2,2
,7/31/2019,1123,8,4
,4/21/2022,20,4,3
,3/9/2021,1915,3,6
,7/7/2023,1473,5,6
,3/12/2022,1053,6,2
,9/25/2023,255,1,4
,7/24/2023,1450,3,4
,1/2/2019,648,1,2
,10/9/2022,820,5,2
,1/21/2020,150,3,2
,11/4/2022,1804,6,6
,1/12/2022,1521,5,6
,9/23/2020,587,4,6
,4/18/2020,1597,9,2
,11/6/2019,597,10,1
,1/17/2023,1581,4,6
,2/4/2021,158,8,4
,10/7/2021,1690,7,2
,12/14/2020,259,8,6
,4/20/2023,403,2,6
,12/30/2021,597,1,4
,8/1/2023,354,9,6
,2/28/2019,371,2,4
,1/19/2021,1151,3,2
,8/8/2023,170,10,4
,10/27/2019,744,3,4
,4/3/2020,608,5,6
,3/30/2022,1080,8,6
,3/12/2023,1132,7,4
,12/26/2020,58,8,3
,7/9/2021,1636,1,2
,8/18/2023,619,6,1
,3/8/2022,1927,6,3
,1/16/2019,609,3,6
,7/5/2020,1321,5,3
,11/26/2023,139,2,6
,6/10/2019,610,9,5
,9/3/2020,855,3,1
,6/27/2022,980,5,5
,6/27/2021,1592,5,6
,12/5/2022,1611,5,3
,1/26/2020,1139,1,2
,9/25/2023,1122,1,3
,6/22/2022,66,9,3
,11/11/2020,444,8,4
,3/11/2023,1893,1,6
,6/5/2022,1806,7,3
,4/10/2019,851,8,6
,6/27/2023,471,1,4
,2/2/2020,1733,1,6
,1/2/2019,464,3,2
,12/21/2020,806,8,3
,12/30/2023,723,4,3
,6/30/2021,1334,10,6
,1/8/2021,1963,9,4
,5/8/2019,1989,2,6
,7/27/2019,1502,1,6
,5/27/2023,1505,10,4
,4/23/2020,1085,1,3
,6/26/2019,1938,2,4
,4/5/2019,1556,10,5
,8/28/2021,504,3,6
,4/21/2022,930,8,2
,6/7/2021,1660,6,6
,4/22/2021,1014,3,6
,6/14/2020,1619,2,5
,1/16/2022,1978,2,3
,10/19/2022,276,7,2
,11/6/2019,1183,3,6
,5/24/2019,1006,7,6
,8/23/2023,1316,6,2
,12/22/2020,1679,6,2
,3/4/2023,1934,1,1
,3/22/2020,1464,1,6
,7/20/2020,1015,3,3
,5/6/2022,1650,6,2
,2/16/2020,78,4,6
,11/28/2023,1610,1,6
,3/26/2021,236,4,6
,9/28/2020,257,4,6
,6/6/2023,1616,3,2
,6/18/2022,932,5,6
,1/8/2023,1220,4,5
,12/3/2020,166,2,6
,11/9/2023,1890,3,6
,8/21/2021,1891,5,4
,9/1/2019,1780,6,4
,11/28/2022,610,7,3
,4/18/2020,1116,1,6
,11/16/2022,369,1,2
,10/26/2022,127,6,6
,7/1/2020,1657,8,2
,5/2/2023,51,8,6
,8/6/2021,974,10,6
,11/8/2019,423,10,1
,9/11/2020,86,1,4
,12/21/2023,765,3,6
,4/4/2022,1182,3,6
,11/17/2020,105,1,1
,6/15/2019,1872,5,6
,4/24/2020,1126,7,1
,4/28/2021,1041,2,4
,8/19/2020,1987,6,6
,4/26/2023,1546,6,4
,7/29/2020,689,8,4
,12/14/2020,1550,7,6
,5/7/2022,563,7,3
,12/5/2020,1910,8,3
,10/6/2023,296,1,2
,8/21/2019,1292,5,6
,4/19/2022,1577,2,4
,5/2/2023,1026,1,5
,4/13/2019,1803,3,3
,9/25/2021,1478,10,6
,4/17/2019,1902,8,1
,9/14/2019,1029,5,4
,4/21/2021,1540,9,4
,3/20/2023,1161,5,6
,10/5/2023,1656,2,2
,9/10/2019,700,7,6
,8/21/2020,1095,2,4
,9/22/2023,26,5,2
,8/2/2019,1231,5,4
,9/29/2023,114,7,3
,6/9/2020,29,5,4
,12/28/2023,1376,3,1
,7/22/2021,278,10,6
,5/26/2022,1132,10,4
,12/31/2022,1774,2,3
,11/17/2020,1647,2,5
,8/5/2019,1748,8,2
,8/30/2019,850,8,2
,12/25/2020,858,9,2
,11/15/2022,210,5,4
,8/12/2020,736,6,6
,2/3/2023,1803,2,2
,6/25/2021,712,8,6
,9/23/2019,1549,4,2
,7/1/2021,283,2,2
,1/30/2023,1207,7,4
,9/2/2023,1169,7,3
,8/19/2022,7,8,6
,12/19/2019,1513,5,3
,1/29/2019,665,9,6
,11/5/2021,284,1,6
,2/27/2022,510,8,4
,4/5/2019,1751,3,6
,12/31/2021,750,6,1
,7/18/2023,1461,7,3
,10/29/2022,913,10,4
,12/24/2021,1433,9,6
,2/5/2020,441,3,2
,9/25/2023,1541,4,2
,9/1/2023,1451,6,3
,8/23/2019,357,7,4
,7/11/2022,1123,5,6
,2/2/2022,1141,4,2
,1/13/2023,702,2,2
,5/27/2021,1702,10,3
,3/25/2021,1390,4,2
,11/30/2020,1989,10,2
,6/29/2023,1107,8,4
,12/22/2022,481,10,2
,5/20/2022,633,5,6
,11/19/2019,1018,5,6
,3/4/2019,678,8,5
,7/28/2022,136,6,3
,8/20/2020,319,2,3
,6/26/2023,1534,8,5
,9/13/2021,615,1,2
,3/14/2021,1046,9,1
,3/11/2020,69,5,1
,12/6/2019,853,2,6
,11/29/2023,1872,9,2
,11/9/2021,1928,4,4
,4/23/2019,1830,7,1
,8/17/2020,829,1,4
,2/15/2019,231,5,6
,7/11/2022,1772,2,2
,12/19/2019,571,1,5
,10/31/2022,1501,7,5
,9/2/2020,1147,9,4
,10/1/2020,1519,4,4
,9/29/2023,232,7,6
,6/7/2022,562,3,3
,12/23/2023,822,7,6
,9/29/2021,1502,9,4
,8/17/2023,1631,5,2
,3/15/2023,1086,6,6
,3/24/2019,1694,1,2
,7/17/2022,1585,4,6
,1/31/2019,1262,10,4
,10/19/2022,993,1,6
,11/19/2021,1095,6,6
,1/28/2022,1369,4,2
,2/15/2020,278,5,3
,5/1/2019,1761,2,4
,5/25/2022,309,9,5
,6/18/2022,400,5,6
,6/7/2022,1561,9,3
,4/6/2020,526,8,3
,6/24/2023,1956,10,6
,9/22/2019,1060,3,1
,1/17/2021,1078,10,3
,2/12/2020,1834,2,3
,8/24/2020,173,6,6
,6/25/2021,1998,2,3
,5/8/2021,1924,8,3
,8/26/2019,435,9,6
,11/24/2020,1316,10,2
,1/21/2021,822,5,3
,12/12/2022,904,5,4
,3/3/2023,997,7,3
,7/10/2022,655,6,4
,10/31/2019,1815,6,4
,5/7/2020,1685,3,4
,3/21/2022,28,6,4
,3/15/2023,1608,3,2
,10/25/2019,1554,9,4
,6/24/2021,1466,6,3
,5/8/2022,1874,2,4
,4/12/2023,1927,1,4
,3/30/2022,278,5,4
,1/28/2021,1839,1,3
,8/30/2020,738,8,3
,6/7/2020,682,10,5
,7/4/2019,1675,5,3
,1/28/2019,332,3,3
,1/29/2019,497,1,6
,5/8/2022,1901,4,4
,8/14/2020,911,5,6
,5/1/2023,1308,8,3
,7/9/2021,1469,6,2
,10/8/2022,1264,5,6
,4/18/2023,1444,9,6
,10/1/2022,1209,8,6
,8/20/2021,334,10,4
,7/2/2020,1785,3,6
,5/11/2022,939,10,6
,11/25/2022,1601,8,4
,1/3/2023,536,10,4
,6/21/2019,1986,2,6
,4/13/2023,1102,4,6
,5/1/2022,321,8,1
,11/7/2020,1597,5,1
,10/16/2020,1939,1,4
,5/7/2020,223,10,4
,12/10/2019,1283,6,2
,12/11/2021,1985,10,4
,7/8/2019,355,4,4
,10/4/2021,97,1,6
,5/19/2020,1192,9,2
,4/18/2020,939,8,3
,12/27/2020,1625,7,2
,1/19/2019,1484,8,6
,12/28/2022,24,3,3
,9/3/2019,403,8,3
,6/9/2021,484,10,2
,1/30/2019,790,10,4
,6/19/2020,1906,6,3
,8/4/2020,802,6,6
,4/17/2021,1910,5,6
,11/1/2019,1838,6,2
,4/20/2023,847,3,2
,7/9/2023,1033,1,4
,9/12/2019,86,7,6
,6/3/2019,621,10,4
,5/29/2022,51,2,4
,4/2/2020,1078,2,2
,11/3/2023,1717,7,3
,7/1/2022,1924,7,1
,1/30/2020,1344,6,6
,2/17/2022,901,9,2
,8/7/2023,1850,10,3
,12/12/2021,1521,8,4
,10/23/2023,1785,7,6
,10/2/2019,514,6,6
,12/24/2021,1044,1,3
,8/7/2022,641,4,6
,2/2/2023,1786,3,4
,9/9/2023,1846,1,4
,1/3/2020,726,10,3
,8/14/2020,650,9,4
,5/13/2023,1553,2,2
,10/25/2022,1820,10,6
,5/31/2023,454,1,6
,9/18/2019,778,7,3
,6/15/2023,645,8,6
,5/22/2021,696,3,4
,11/11/2021,965,1,4
,1/31/2023,843,9,3
,4/20/2019,1285,2,1
,9/22/2022,453,1,6
,5/17/2023,1077,4,2
,7/17/2022,557,10,6
,11/29/2021,217,4,2
,12/1/2019,1515,1,6
,9/28/2023,1300,9,2
,6/9/2019,1205,4,6
,5/29/2022,1058,6,4
,1/28/2019,89,3,2
,8/26/2019,459,9,3
,10/31/2020,1665,1,3
,9/28/2019,264,7,6
,10/26/2023,1930,5,6
,10/20/2020,1593,2,4
,11/16/2019,1472,3,4
,5/22/2023,145,2,2
,10/20/2019,326,7,3
,3/27/2022,762,7,6
,2/17/2023,282,7,1
,4/27/2020,1072,7,4
,9/25/2019,11,3,6
,10/9/2022,958,7,1
,7/3/2023,201,8,6
,3/13/2020,660,6,6
,2/1/2019,76,5,4
,12/28/2019,1509,5,4
,7/9/2020,1837,4,1
,6/5/2021,302,6,3
,8/2/2020,1891,10,6
,12/26/2022,1812,1,6
,6/21/2023,740,3,5
,5/13/2020,405,8,6
,12/11/2023,933,5,4
,10/18/2023,1775,1,2
,9/4/2020,716,7,4
,8/17/2022,326,7,6
,12/20/2020,740,10,5
,9/24/2019,255,10,6
,5/9/2021,647,1,4
,2/10/2022,1808,4,2
,8/24/2020,501,5,6
,3/16/2021,1532,4,3
,1/13/2022,1283,3,6
,10/5/2020,729,2,6
,4/28/2020,1509,8,6
,2/5/2023,590,5,4
,11/27/2021,384,7,6
,1/19/2022,637,5,1
,1/11/2022,889,4,6
,9/14/2020,1204,4,4
,2/23/2019,49,5,4
,4/15/2022,1325,9,4
,7/28/2023,1625,3,2
,1/31/2020,1954,6,4
,12/28/2019,581,3,3
,3/2/2019,1129,7,6
,2/2/2019,1890,7,6
,1/15/2019,1887,6,3
,7/24/2019,443,4,3
,12/7/2022,64,5,6
,9/16/2023,1074,4,4
,4/14/2022,95,4,2
,9/27/2019,1178,6,6
,11/11/2021,1353,7,4
,9/6/2022,745,7,5
,6/17/2022,1050,7,5
,12/31/2021,1908,5,2
,3/20/2022,1136,5,4
,7/15/2019,1967,3,6
,10/25/2022,774,2,2
,9/24/2022,1994,3,2
,9/1/2023,1207,1,6
,2/21/2020,521,8,3
,3/9/2022,1089,8,6
,2/16/2019,923,3,6
,11/9/2023,235,5,4
,8/22/2020,951,4,6
,8/28/2022,305,4,2
,9/20/2022,1948,3,5
,3/19/2020,732,6,4
,6/14/2020,605,9,6
,1/14/2019,998,10,6
,5/29/2021,1591,4,3
,10/18/2020,1609,6,4
,12/4/2020,282,6,6
,2/11/2022,1685,1,2
,3/11/2022,1134,8,6
,5/30/2020,923,2,4
,10/26/2020,988,5,4
,7/5/2021,1532,6,4
,2/2/2020,1028,8,6
,1/19/2023,512,2,4
,4/13/2021,545,10,6
,5/30/2019,703,3,1
,11/28/2019,1171,6,6
,12/15/2021,1293,6,3
,8/9/2021,1980,10,6
,8/7/2021,171,3,4
,2/11/2023,867,2,3
,11/26/2023,354,2,6
,8/6/2019,737,4,2
,4/30/2021,1016,1,4
,9/6/2023,379,1,6
,3/20/2022,1117,7,4
,5/29/2023,362,9,2
,1/19/2022,1318,6,6
,12/25/2021,1567,1,6
,10/15/2020,1854,3,6
,12/5/2022,1840,6,3
,11/21/2023,176,8,2
,7/4/2021,1193,7,4
,4/9/2022,434,8,3
,11/8/2023,202,3,6
,5/6/2020,354,3,3
,7/20/2021,1889,1,6
,12/7/2023,1760,8,6
,11/16/2022,962,8,4
,1/2/2022,154,7,6
,5/18/2020,658,8,6
,7/14/2022,981,7,6
,7/11/2019,793,1,2
,4/1/2022,277,5,6
,2/22/2023,1681,4,2
,5/18/2020,106,2,3
,1/9/2019,1131,1,6
,6/14/2023,914,10,6
,2/12/2019,643,9,3
,5/4/2023,1266,1,6
,9/14/2021,843,7,4
,12/28/2019,1829,6,6
,8/8/2021,1110,1,4
,5/19/2021,218,1,6
,1/12/2021,1639,9,2
,7/25/2023,1649,4,3
,8/8/2020,436,10,2
,10/22/2020,1386,6,2
,9/14/2023,1419,3,6
,12/19/2022,708,4,6
,2/25/2023,6,7,6
,8/3/2022,211,6,6
,4/29/2023,1912,9,1
,3/5/2019,1369,5,4
,7/15/2021,786,9,6
,4/4/2023,1167,8,6
,9/2/2019,1385,4,2
,3/26/2023,1218,2,6
,8/24/2019,1665,1,6
,4/23/2021,1674,10,6
,11/7/2020,1139,9,4
,11/2/2023,245,7,5
,8/10/2021,1415,1,6
,10/8/2019,916,2,4
,3/19/2019,322,8,5
,6/18/2020,1220,10,6
,8/4/2022,654,8,2
,12/14/2019,328,6,2
,6/21/2019,1979,4,6
,1/28/2021,1165,10,6
,1/30/2021,1705,6,2
,4/9/2021,1901,5,3
,7/25/2021,835,1,6
,1/6/2023,383,3,5
,2/8/2019,1377,3,4
,11/5/2019,1128,6,4
,2/28/2023,1357,10,4
,6/22/2022,1308,9,6
,11/2/2021,1140,8,5
,11/8/2021,617,1,2
,11/17/2022,1905,7,3
,1/6/2021,1346,2,1
,1/5/2023,1452,2,6
,3/31/2019,261,2,6
,6/18/2021,356,3,6
,11/29/2019,1635,3,3
,5/9/2019,334,10,6
,4/7/2019,1843,8,6
,2/23/2020,700,2,6
,1/12/2021,956,6,4
,6/24/2020,199,10,6
,1/10/2021,1254,5,3
,6/18/2021,855,5,3
,6/21/2023,1182,10,1
,6/26/2021,1683,5,2
,1/4/2020,575,4,6
,7/26/2020,1690,10,3
,7/10/2020,1135,3,6
,5/2/2021,1887,10,3
,6/13/2021,1853,6,6
,12/31/2021,1692,10,4
,9/14/2019,687,5,4
,6/24/2019,1340,3,4
,11/12/2021,480,5,2
,4/14/2023,382,8,6
,3/9/2022,1583,7,6
,4/21/2019,933,3,6
,1/29/2019,1583,10,4
,8/17/2021,1652,4,2
,10/18/2020,1892,1,6
,5/13/2023,917,4,3
,7/17/2021,1325,1,6
,2/21/2019,1941,1,6
,5/23/2023,1194,8,6
,5/3/2019,22,6,6
,5/31/2022,35,3,6
,11/27/2019,517,10,2
,8/31/2022,1866,4,4
,11/8/2020,945,2,6
,10/10/2021,1500,6,4
,6/1/2021,886,8,2
,8/14/2020,1373,1,4
,2/1/2020,664,7,2
,11/13/2021,1812,9,4
,5/11/2022,1751,1,4
,6/13/2020,990,4,6
,1/29/2020,96,9,2
,7/29/2019,1538,3,1
,10/23/2020,1209,9,6
,12/2/2021,555,2,3
,7/30/2020,1056,7,4
,3/10/2022,1382,1,6
,11/28/2021,1384,9,3
,1/11/2022,1789,3,6
,8/5/2019,1792,3,6
,7/30/2019,483,2,2
,6/1/2023,131,7,6
,7/25/2019,628,3,6
,1/16/2023,960,7,3
,12/28/2019,839,6,4
,2/24/2019,1177,10,3
,5/7/2020,1482,9,3
,11/14/2021,1222,4,6
,10/6/2020,1265,1,5
,9/23/2019,627,10,2
,1/15/2023,516,1,6
,6/10/2023,1545,5,6
,1/19/2020,56,3,6
,2/14/2022,1828,8,6
,7/17/2023,713,9,6
,9/15/2023,1541,6,4
,11/18/2019,1887,6,6
,8/31/2023,88,5,6
,3/1/2020,1578,1,6
,10/10/2019,1827,1,6
,10/1/2021,1530,10,6
,11/22/2023,1405,3,4
,8/17/2021,87,2,6
,1/13/2022,47,9,3
,2/13/2019,882,8,3
,4/1/2021,1102,9,4
,2/12/2019,1262,2,2
,5/15/2021,215,2,6
,5/7/2022,1988,6,3
,8/2/2019,1411,1,4
,7/29/2020,1485,1,6
,3/23/2020,253,5,1
,11/13/2022,1615,1,6
,3/28/2021,224,7,6
,7/28/2019,872,8,6
,5/24/2021,66,3,2
,6/21/2019,1920,9,4
,10/7/2022,1243,9,4
,5/31/2019,786,8,2
,6/5/2020,195,8,6
,4/21/2020,1232,5,6
,10/23/2019,734,10,6
,12/5/2021,79,9,6
,5/6/2023,1772,2,6
,7/26/2023,981,6,3
,10/20/2020,1115,10,6
,7/23/2022,837,3,5
,1/14/2019,1468,3,3
,2/28/2021,1539,6,6
,10/10/2021,914,5,4
,5/23/2019,843,7,1
,9/19/2023,1057,4,2
,12/21/2023,498,1,6
,7/29/2023,1211,4,1
,10/20/2020,1937,6,5
,2/20/2021,1225,1,4
,5/18/2022,1604,1,2
,5/24/2019,1352,1,6
,4/4/2019,739,3,1
,2/2/2021,804,5,4
,8/17/2022,229,4,4
,12/8/2020,1615,5,1
,9/3/2019,1318,7,4
,1/11/2023,1897,7,1
,5/1/2021,316,6,3
,10/30/2022,1209,8,6
,4/22/2020,1623,7,6
,6/20/2023,353,4,3
,1/2/2019,1683,8,6
,5/1/2019,1157,2,4
,12/27/2019,334,10,2
,6/18/2022,1118,5,6
,4/29/2021,39,1,2
,7/24/2019,1600,8,4
,10/29/2023,589,3,3
,10/11/2020,1490,6,6
,11/19/2020,1081,9,2
,11/21/2021,714,6,2
,9/28/2023,1707,4,6
,1/25/2019,984,4,2
,7/18/2023,1473,4,2
,2/12/2019,124,1,2
,3/9/2020,128,5,3
,5/2/2019,298,6,2
,4/30/2019,1056,1,4
,9/25/2022,1048,2,1
,11/29/2023,550,3,5
,9/13/2020,1684,8,3
,1/1/2021,1085,10,6
,5/13/2022,17,8,6
,12/7/2022,1050,6,5
,6/2/2020,298,2,4
,11/1/2021,1714,2,4
,8/1/2021,985,7,3
,3/9/2023,901,8,6
,7/31/2022,1919,7,3
,2/14/2023,1250,8,4
,11/5/2021,262,2,3
,12/3/2021,1649,9,6
,2/7/2021,630,3,4
,8/25/2019,1,5,2
,6/10/2019,1114,1,3
,7/2/2022,2000,4,4
,10/15/2020,1095,3,6
,4/4/2019,875,5,6
,8/24/2021,1226,4,3
,12/22/2021,1475,8,2
,4/3/2021,1248,5,4
,4/21/2020,72,3,2
,8/26/2019,1989,7,4
,5/19/2020,1649,1,4
,7/8/2020,921,8,4
,5/24/2023,358,3,6
,3/27/2019,159,10,6
,6/29/2023,1093,8,2
,6/10/2023,1294,4,5
,6/8/2021,117,3,6
,1/18/2020,1625,1,4
,3/18/2023,617,7,5
,12/28/2022,56,10,3
,3/22/2023,676,4,6
,3/28/2023,1383,9,3
,4/14/2019,1695,3,3
,12/3/2021,1561,7,4
,1/12/2022,1427,3,2
,12/23/2022,378,10,3
,8/18/2023,173,10,6
,12/29/2022,425,9,3
,3/25/2020,1246,4,6
,4/24/2022,1073,10,3
,6/8/2020,1012,5,6
,11/29/2023,861,3,6
,8/10/2023,1421,7,2
,1/23/2021,662,1,1
,12/29/2021,1462,9,1
,7/25/2022,1382,8,4
,4/10/2021,926,5,4
,4/13/2023,361,10,3
,8/6/2021,1106,9,4
,1/12/2019,892,1,1
,9/2/2019,592,1,6
,11/3/2020,1041,4,5
,7/24/2020,595,5,4
,6/27/2021,350,3,4
,7/7/2022,1196,3,4
,2/22/2021,1444,3,2
,1/11/2021,1775,5,6
,9/15/2019,1059,7,4
,5/12/2020,254,4,4
,12/11/2021,1466,9,4
,12/18/2020,872,9,2
,10/31/2022,83,8,3
,1/2/2021,1917,4,6
,1/11/2022,1344,1,3
,5/17/2019,1664,4,2
,6/27/2020,1039,6,6
,6/3/2023,1533,8,6
,4/10/2022,1625,5,2
,3/23/2020,1735,10,3
,7/21/2020,1125,7,6
,2/13/2023,1048,6,2
,10/9/2021,1773,4,6
,11/9/2021,73,8,2
,5/4/2023,323,9,6
,2/24/2021,305,10,5
,11/12/2023,495,10,6
,5/14/2022,696,6,1
,4/26/2019,1953,6,6
,8/30/2022,1581,3,3
,11/30/2023,1318,10,6
,4/29/2019,1116,1,5
,12/18/2022,1746,1,4
,5/17/2020,244,2,3
,8/12/2020,1078,7,6
,7/13/2023,1713,3,2
,7/24/2022,1094,4,3
,12/10/2019,1281,1,3
,3/15/2023,1533,10,3
,7/24/2023,1408,8,3
,6/28/2023,1907,10,6
,7/29/2023,389,3,5
,11/7/2019,939,1,6
,10/2/2023,652,2,3
,3/20/2023,55,6,2
,1/11/2020,708,1,6
,6/17/2019,1168,4,6
,9/17/2019,40,7,6
,8/16/2021,1451,5,3
,7/20/2021,1383,6,4
,1/28/2019,540,5,1
,1/25/2019,743,2,3
,6/9/2022,1413,8,2
,10/19/2023,415,9,6
,1/29/2023,1028,7,4
,11/1/2020,1758,3,6
,11/29/2021,1534,1,4
,7/18/2019,1756,6,4
,2/26/2023,1340,5,6
,9/16/2022,403,2,6
,9/13/2023,1211,9,4
,7/14/2022,6,2,1
,3/10/2021,963,3,4
,4/30/2023,763,1,4
,2/22/2023,1845,4,6
,1/29/2023,1555,3,6
,5/13/2019,1966,8,4
,2/14/2022,631,10,4
,2/23/2022,1791,10,4
,6/17/2023,1936,1,6
,4/22/2020,386,2,2
,1/7/2019,1490,1,2
,7/22/2019,569,4,3
,6/12/2020,348,3,4
,6/12/2022,130,7,4
,3/11/2020,883,6,6
,11/7/2020,1605,9,6
,3/17/2021,997,7,4
,11/27/2019,991,2,5
,7/26/2023,227,2,1
,6/18/2022,1015,7,5
,10/13/2021,16,7,3
,1/6/2019,1622,5,4
,5/30/2019,357,3,5
,9/20/2021,344,10,6
,9/25/2023,1732,7,6
,10/26/2023,418,9,2
,7/10/2021,1042,3,4
,12/4/2019,313,10,4
,12/7/2019,938,5,3
,6/23/2020,1365,7,2
,11/26/2022,451,3,6
,6/3/2022,1262,2,4
,7/29/2021,306,1,2
,7/30/2021,951,4,2
,5/8/2023,848,2,3
,4/30/2022,23,3,6
,3/4/2023,1847,3,3
,2/27/2020,264,4,6
,6/24/2019,586,9,4
,3/16/2020,529,6,6
,2/20/2021,1646,10,3
,12/24/2021,1933,8,1
,2/8/2021,1701,1,6
,5/1/2022,845,10,2
,12/22/2022,1206,3,4
,3/26/2020,184,3,5
,10/24/2022,763,5,6
,5/18/2021,486,2,4
,9/3/2022,1445,10,2
,4/5/2019,1001,6,3
,10/24/2021,1908,2,4
,5/6/2022,1992,4,4
,2/27/2023,312,8,3
,10/16/2020,538,9,3
,9/21/2020,1886,2,6
,2/3/2020,1854,10,5
,5/8/2019,251,8,4
,4/19/2021,1428,1,6
,1/5/2022,797,4,6
,9/15/2020,1351,1,6
,1/22/2020,1704,8,5
,12/17/2019,402,6,3
,2/14/2021,849,7,3
,9/12/2019,674,10,6
,4/11/2020,1126,5,4
,12/24/2022,1880,6,6
,10/5/2021,1227,8,5
,1/12/2022,247,7,2
,10/11/2022,188,1,6
,10/10/2022,361,1,4
,11/11/2021,1216,8,2
,3/31/2020,437,8,2
,4/19/2021,1550,6,6
,4/25/2023,1832,2,6
,3/24/2019,1516,7,4
,3/3/2023,271,10,5
,6/7/2019,1732,6,6
,9/19/2020,1463,7,4
,1/11/2022,1759,9,5
,6/5/2021,56,9,6
,1/12/2023,1375,2,3
,10/28/2022,1559,6,4
,1/9/2019,36,5,3
,6/28/2021,68,10,2
,7/15/2022,714,1,6
,8/8/2021,1120,9,6
,6/5/2020,334,6,4
,7/29/2019,1683,10,4
,9/16/2019,877,5,6
,10/4/2022,535,6,6
,7/15/2023,1966,2,2
,4/4/2020,1859,5,2
,6/11/2021,470,7,5
,2/6/2021,1696,7,1
,3/15/2021,1872,1,6
,3/24/2023,574,2,6
,12/23/2023,1218,3,1
,3/31/2022,1512,2,4
,9/8/2021,809,7,4
,1/31/2019,2000,1,3
,12/4/2022,520,5,6
,4/22/2022,242,4,4
,4/14/2023,470,7,3
,3/18/2019,325,5,2
,2/19/2022,1895,4,4
,11/27/2023,388,2,4
,11/24/2021,283,5,4
,5/9/2022,40,3,4
,3/17/2021,909,3,6
,9/13/2023,1194,6,3
,4/27/2021,1742,5,4
,12/2/2022,1640,4,3
,10/16/2022,831,6,4
,9/7/2021,81,1,6
,6/10/2023,719,4,6
,5/12/2020,1745,8,4
,5/19/2022,1074,5,4
,9/3/2022,1381,2,4
,4/2/2020,239,2,4
,10/2/2019,1366,1,4
,5/19/2021,286,3,4
,12/22/2022,1919,4,3
,7/21/2023,125,5,4
,9/13/2019,1461,6,3
,7/26/2023,1381,3,5
,3/9/2023,616,3,5
,1/21/2022,1916,10,4
,5/1/2019,135,9,3
,8/20/2023,1935,4,3
,1/9/2019,556,7,4
,7/7/2019,1850,10,4
,5/4/2020,53,1,4
,8/9/2023,786,3,6
,3/7/2022,60,2,6
,6/28/2021,1759,1,1
,10/12/2019,84,3,6
,7/19/2020,1121,4,3
,12/24/2023,302,10,3
,10/28/2020,1939,8,6
,2/8/2020,1497,4,4
,3/25/2021,647,3,4
,10/21/2022,1019,4,4
,5/18/2023,186,8,1
,7/23/2021,159,3,6
,6/12/2020,1994,10,6
,4/1/2019,1037,6,2
,8/3/2020,358,7,6
,6/14/2021,805,10,6
,4/26/2019,930,1,3
,8/16/2021,1752,10,6
,2/9/2019,1657,4,5
,8/9/2020,36,10,4
,1/14/2021,994,8,4
,5/28/2022,134,9,2
,11/29/2019,1887,3,4
,6/28/2022,1248,9,4
,9/28/2020,1395,2,4
,4/23/2019,1088,5,1
,1/20/2023,290,5,4
,2/23/2020,1906,2,6
,5/3/2023,1801,1,3
,7/14/2023,1905,5,6
,10/18/2021,240,7,2
,10/26/2023,1095,7,4
,7/17/2019,1669,8,6
,6/8/2023,1828,1,6
,7/25/2020,1633,7,6
,5/23/2019,211,5,3
,3/31/2021,476,2,1
,2/1/2021,325,10,3
,6/3/2019,849,4,2
,10/28/2022,149,4,6
