PurchaseItemID,PurchaseID,ItemID,Quantity
,310,63,1
,9660,117,1
,9557,31,1
,2422,127,1
,8289,146,1
,1918,117,1
,9478,135,1
,2212,89,1
,1707,52,1
,3474,160,1
,9728,152,1
,488,132,1
,6695,82,1
,4016,107,1
,3292,150,1
,7467,2,1
,1009,146,1
,5029,22,1
,4211,58,1
,5908,50,1
,4927,119,1
,2322,45,1
,378,172,1
,3215,5,1
,5549,116,1
,4024,57,1
,8055,17,1
,928,54,1
,8649,69,1
,2239,12,1
,8154,145,1
,8909,111,1
,2987,50,1
,3047,84,1
,5384,119,1
,6573,119,1
,8142,99,1
,279,175,1
,3590,5,1
,830,33,1
,4823,76,1
,9071,56,1
,3008,31,1
,7539,127,1
,4114,144,1
,9002,122,1
,4558,99,1
,3149,148,1
,2029,174,1
,5199,83,1
,8537,15,1
,4595,28,1
,4721,42,1
,2697,62,1
,9107,145,1
,2117,103,1
,2766,70,1
,2802,115,1
,1231,76,1
,624,85,1
,3792,26,1
,4912,102,1
,3104,90,1
,2751,141,1
,9899,80,1
,2042,156,1
,5165,157,1
,1273,7,1
,1923,164,1
,4919,3,1
,4210,43,1
,620,142,1
,1887,126,1
,3594,26,1
,7773,54,1
,794,72,1
,720,73,1
,8547,62,1
,6160,145,1
,4928,118,1
,7755,122,1
,521,143,1
,2838,12,1
,1471,142,1
,4669,126,1
,3628,176,1
,7427,159,1
,513,142,1
,8661,81,1
,5656,82,1
,749,138,1
,5245,176,1
,1103,1,1
,571,150,1
,3978,59,1
,5794,70,1
,8336,43,1
,6939,117,1
,6162,92,1
,1124,118,1
,688,117,1
,2278,105,1
,6925,62,1
,9603,162,1
,6734,136,1
,9739,107,1
,6363,142,1
,8010,87,1
,855,168,1
,5975,68,1
,7177,121,1
,102,46,1
,8644,177,1
,4413,69,1
,6861,118,1
,9578,170,1
,7900,136,1
,408,52,1
,7678,158,1
,5220,135,1
,2798,146,1
,1350,3,1
,8092,109,1
,1810,99,1
,150,19,1
,7768,53,1
,1123,128,1
,5720,89,1
,85,57,1
,3550,89,1
,6824,129,1
,5253,171,1
,6805,167,1
,8770,133,1
,3070,109,1
,6078,4,1
,4082,37,1
,3451,11,1
,3736,175,1
,8353,74,1
,4587,47,1
,1493,57,1
,866,135,1
,4272,118,1
,8483,68,1
,9515,144,1
,1256,51,1
,4248,139,1
,5130,52,1
,9292,15,1
,2554,101,1
,7889,169,1
,9705,39,1
,1884,86,1
,1813,14,1
,7813,3,1
,2441,132,1
,6232,46,1
,3351,154,1
,7648,85,1
,6530,114,1
,6797,121,1
,1715,42,1
,5654,137,1
,1186,125,1
,3224,135,1
,5743,178,1
,445,174,1
,2931,21,1
,3312,144,1
,1512,45,1
,1805,53,1
,6204,107,1
,4723,101,1
,20,34,1
,9836,90,1
,1550,68,1
,3385,160,1
,8618,118,1
,6855,64,1
,840,127,1
,5418,24,1
,2555,39,1
,2480,148,1
,4400,76,1
,119,8,1
,8393,21,1
,8163,90,1
,4871,162,1
,9426,125,1
,7691,49,1
,4423,57,1
,3454,61,1
,1838,16,1
,836,63,1
,3273,10,1
,8576,46,1
,4676,136,1
,1307,174,1
,7780,139,1
,5527,95,1
,3926,96,1
,9707,136,1
,6105,150,1
,1722,144,1
,4473,127,1
,4379,140,1
,5222,29,1
,6305,52,1
,6658,67,1
,2634,42,1
,2153,95,1
,3649,94,1
,2743,33,1
,4925,151,1
,6354,167,1
,4596,75,1
,7098,70,1
,3768,130,1
,4470,39,1
,5299,76,1
,6039,104,1
,9363,130,1
,6464,119,1
,5626,17,1
,7550,80,1
,8737,81,1
,8782,2,1
,3085,1,1
,7903,116,1
,5106,101,1
,255,59,1
,4701,19,1
,9870,164,1
,1420,64,1
,463,76,1
,5802,138,1
,4858,60,1
,5337,28,1
,4327,75,1
,1823,107,1
,9166,24,1
,45,38,1
,3379,26,1
,4870,7,1
,6266,168,1
,6007,15,1
,7727,141,1
,6892,8,1
,9021,18,1
,6764,10,1
,49,133,1
,2347,37,1
,7186,159,1
,6520,107,1
,6197,1,1
,5838,123,1
,2939,155,1
,5570,40,1
,1079,95,1
,6772,56,1
,5623,19,1
,2314,104,1
,4057,62,1
,8828,116,1
,6462,154,1
,6229,161,1
,4513,108,1
,5331,82,1
,9227,13,1
,72,9,1
,1985,48,1
,9446,146,1
,5823,38,1
,5136,151,1
,9591,148,1
,1874,98,1
,462,2,1
,3498,129,1
,1236,56,1
,9938,135,1
,7998,109,1
,2201,4,1
,6347,133,1
,4026,82,1
,7469,76,1
,1107,71,1
,168,21,1
,6122,116,1
,5769,93,1
,1575,55,1
,6069,112,1
,7677,57,1
,2370,138,1
,3164,140,1
,7578,97,1
,1122,42,1
,9637,129,1
,6140,159,1
,3081,119,1
,1736,159,1
,6313,6,1
,1304,146,1
,1538,99,1
,8974,132,1
,3234,24,1
,1747,59,1
,6426,29,1
,3786,77,1
,4435,71,1
,8540,145,1
,2941,94,1
,1679,75,1
,3637,55,1
,3724,41,1
,160,63,1
,3959,91,1
,6137,176,1
,9606,32,1
,7138,148,1
,3438,64,1
,2358,83,1
,6005,168,1
,2527,112,1
,8319,149,1
,409,74,1
,3907,148,1
,6436,79,1
,963,128,1
,109,74,1
,951,19,1
,9659,38,1
,8057,180,1
,7271,180,1
,3211,167,1
,6526,76,1
,5567,163,1
,5253,174,1
,9084,37,1
,7518,121,1
,1355,139,1
,9912,60,1
,1413,177,1
,8104,174,1
,6462,142,1
,2434,164,1
,567,117,1
,7045,35,1
,2030,19,1
,4555,55,1
,6925,4,1
,6188,117,1
,1090,24,1
,8291,168,1
,5812,3,1
,8183,159,1
,8577,166,1
,8011,72,1
,3952,163,1
,3941,122,1
,1778,11,1
,8231,57,1
,5636,116,1
,9912,31,1
,2119,180,1
,127,93,1
,7418,12,1
,6922,150,1
,2201,25,1
,3239,122,1
,847,3,1
,4528,57,1
,5678,59,1
,1780,63,1
,8319,46,1
,9646,37,1
,7469,178,1
,8959,64,1
,51,113,1
,5927,155,1
,2797,164,1
,5260,117,1
,1356,58,1
,9471,101,1
,319,16,1
,2892,150,1
,509,117,1
,4949,123,1
,6328,42,1
,6122,42,1
,1661,124,1
,6597,2,1
,8245,33,1
,3940,155,1
,7755,6,1
,2494,45,1
,1726,22,1
,9011,53,1
,9772,119,1
,608,16,1
,3567,157,1
,182,54,1
,6155,106,1
,6804,42,1
,1739,73,1
,7780,135,1
,9186,135,1
,4033,129,1
,1076,83,1
,3361,123,1
,4146,99,1
,3628,88,1
,5105,179,1
,1382,27,1
,2876,73,1
,3123,167,1
,2834,98,1
,6477,162,1
,3063,44,1
,2165,30,1
,1004,94,1
,7003,57,1
,5691,113,1
,4035,130,1
,3047,91,1
,2085,149,1
,25,129,1
,3454,74,1
,3539,13,1
,1774,29,1
,1621,49,1
,987,2,1
,2703,115,1
,9944,69,1
,6335,118,1
,3458,179,1
,1856,17,1
,482,55,1
,1129,109,1
,7605,54,1
,8695,4,1
,5457,49,1
,1347,177,1
,1210,180,1
,467,57,1
,390,12,1
,1,101,1
,3554,161,1
,1052,22,1
,4700,125,1
,1598,25,1
,2567,47,1
,403,21,1
,6507,164,1
,3450,136,1
,7684,8,1
,9304,164,1
,8108,50,1
,7533,171,1
,8462,167,1
,5198,146,1
,144,17,1
,3066,35,1
,6228,156,1
,8756,173,1
,8326,36,1
,5859,110,1
,1188,36,1
,4715,130,1
,7224,78,1
,3961,46,1
,5818,93,1
,6052,55,1
,9528,174,1
,1557,124,1
,924,45,1
,4916,102,1
,6822,179,1
,4179,179,1
,408,68,1
,1203,125,1
,9004,78,1
,5032,151,1
,6196,11,1
,2386,179,1
,2581,138,1
,8505,56,1
,7193,68,1
,8385,19,1
,4494,33,1
,1867,105,1
,9172,147,1
,3212,2,1
,5953,99,1
,9998,50,1
,4099,34,1
,3717,23,1
,1173,73,1
,3770,176,1
,5152,74,1
,3470,83,1
,2983,133,1
,1714,131,1
,6561,5,1
,4083,83,1
,902,82,1
,6072,155,1
,1932,26,1
,4794,59,1
,9458,150,1
,3006,136,1
,2746,37,1
,5448,164,1
,9950,95,1
,8217,126,1
,9735,138,1
,2484,20,1
,2919,22,1
,1508,45,1
,4430,65,1
,6097,107,1
,6319,138,1
,9899,70,1
,4396,85,1
,2498,58,1
,4269,110,1
,3122,79,1
,3727,74,1
,1602,103,1
,8812,115,1
,8616,74,1
,6274,91,1
,9220,75,1
,8416,81,1
,9386,127,1
,4350,37,1
,4615,119,1
,2050,27,1
,8756,122,1
,5915,68,1
,23,35,1
,8270,120,1
,5512,62,1
,5427,48,1
,8769,133,1
,8888,158,1
,5091,135,1
,9493,49,1
,2197,73,1
,7451,8,1
,5824,154,1
,3914,105,1
,4680,104,1
,1326,161,1
,5259,113,1
,3922,3,1
,2475,131,1
,1540,77,1
,1555,37,1
,4666,148,1
,8892,63,1
,6202,78,1
,8791,79,1
,935,37,1
,2284,47,1
,7877,144,1
,9296,75,1
,5110,172,1
,8896,170,1
,3651,101,1
,9872,62,1
,7398,119,1
,8678,142,1
,8410,15,1
,9724,146,1
,5343,128,1
,563,133,1
,2495,43,1
,9969,141,1
,5011,156,1
,1999,18,1
,244,44,1
,148,100,1
,512,79,1
,1776,59,1
,2376,175,1
,832,17,1
,6437,115,1
,5779,91,1
,2773,147,1
,368,113,1
,4964,96,1
,8091,113,1
,2906,165,1
,5934,97,1
,1785,37,1
,7470,23,1
,3969,89,1
,3063,16,1
,8437,90,1
,1344,154,1
,9605,82,1
,727,59,1
,4366,43,1
,3222,114,1
,1257,33,1
,4631,1,1
,2996,88,1
,4409,26,1
,870,47,1
,4640,112,1
,784,116,1
,6304,5,1
,1345,71,1
,457,34,1
,4365,145,1
,1955,58,1
,8390,169,1
,395,136,1
,7621,121,1
,6812,180,1
,6242,125,1
,4371,85,1
,5986,133,1
,5523,104,1
,3258,27,1
,1611,20,1
,9086,56,1
,6901,5,1
,8545,117,1
,4009,102,1
,9614,2,1
,3619,152,1
,4349,142,1
,6994,42,1
,2234,108,1
,4566,28,1
,1523,164,1
,4035,154,1
,2448,63,1
,8961,106,1
,4305,99,1
,1679,48,1
,2424,116,1
,1117,122,1
,4101,104,1
,1052,118,1
,2895,138,1
,9092,66,1
,9818,24,1
,6858,40,1
,4322,120,1
,47,14,1
,297,44,1
,6369,103,1
,6092,19,1
,9232,68,1
,6479,114,1
,2355,119,1
,7536,118,1
,4693,79,1
,2654,1,1
,3334,134,1
,904,102,1
,7275,45,1
,8417,165,1
,6348,135,1
,4544,85,1
,5943,169,1
,9432,18,1
,9612,94,1
,2574,53,1
,9375,75,1
,969,84,1
,3408,19,1
,3791,61,1
,6990,81,1
,3787,54,1
,1796,138,1
,9728,27,1
,7331,115,1
,4300,19,1
,2439,120,1
,6883,128,1
,8012,82,1
,5657,169,1
,4701,71,1
,745,22,1
,4616,4,1
,2186,71,1
,6844,126,1
,4426,68,1
,7119,107,1
,2331,152,1
,6578,128,1
,4901,60,1
,9154,3,1
,5768,105,1
,4523,86,1
,9681,102,1
,8825,60,1
,4850,79,1
,622,168,1
,4691,49,1
,4706,3,1
,8816,38,1
,6552,112,1
,6217,166,1
,8004,62,1
,3453,146,1
,409,107,1
,1788,92,1
,3027,102,1
,971,36,1
,8521,54,1
,8782,56,1
,9839,61,1
,4171,10,1
,7681,105,1
,656,11,1
,984,77,1
,7333,98,1
,7988,23,1
,6819,27,1
,141,23,1
,1561,19,1
,8622,134,1
,8974,112,1
,1549,78,1
,519,29,1
,2721,4,1
,5336,39,1
,6273,34,1
,6364,100,1
,1166,11,1
,4865,6,1
,3042,142,1
,9405,31,1
,8092,156,1
,6472,75,1
,9784,118,1
,7276,85,1
,9799,79,1
,7551,134,1
,3720,45,1
,2321,111,1
,7292,138,1
,6004,141,1
,4141,118,1
,9169,122,1
,7630,58,1
,179,38,1
,8122,75,1
,1999,128,1
,9426,147,1
,4695,62,1
,9047,74,1
,406,54,1
,699,87,1
,898,155,1
,1957,176,1
,7975,149,1
,3022,30,1
,1017,56,1
,9538,110,1
,3864,178,1
,938,90,1
,6121,131,1
,8156,24,1
,1677,39,1
,7,124,1
,4222,160,1
,9198,7,1
,8675,101,1
,9289,26,1
,5510,131,1
,7079,18,1
,3477,78,1
,8165,2,1
,8819,31,1
,1260,92,1
,721,14,1
,7922,173,1
,5493,179,1
,9285,15,1
,7374,28,1
,3270,172,1
,6309,83,1
,9583,78,1
,1202,5,1
,3284,135,1
,6809,125,1
,1378,138,1
,2805,59,1
,6101,9,1
,7919,133,1
,7656,68,1
,8141,38,1
,4585,2,1
,5475,165,1
,3000,133,1
,9176,16,1
,5642,46,1
,5140,138,1
,8844,51,1
,8564,79,1
,225,167,1
,7206,24,1
,1894,106,1
,3940,10,1
,3081,128,1
,5578,6,1
,1034,59,1
,2742,85,1
,2896,121,1
,7231,88,1
,1885,74,1
,4203,168,1
,1450,49,1
,5994,3,1
,3394,123,1
,3511,147,1
,8662,107,1
,8664,111,1
,2747,168,1
,6833,149,1
,2918,113,1
,585,86,1
,8617,148,1
,6668,162,1
,9238,161,1
,4433,33,1
,773,167,1
,3864,67,1
,1680,14,1
,8952,107,1
,5920,126,1
,9051,34,1
,5072,138,1
,8291,146,1
,2552,127,1
,6253,19,1
,9407,18,1
,2063,120,1
,2496,41,1
,4640,131,1
,1174,116,1
,515,79,1
,2964,13,1
,9350,99,1
,3943,140,1
,2076,118,1
,3446,24,1
,9284,146,1
,5429,52,1
,4930,160,1
,1759,92,1
,5706,151,1
,1080,132,1
,1241,91,1
,8181,88,1
,7659,36,1
,230,23,1
,4889,82,1
,2231,72,1
,3162,157,1
,370,87,1
,751,65,1
,7691,97,1
,1147,32,1
,4184,132,1
,951,16,1
,6186,149,1
,2081,105,1
,7665,157,1
,4889,93,1
,2201,73,1
,3978,69,1
,3419,167,1
,7598,20,1
,5053,147,1
,6673,7,1
,9177,75,1
,7841,153,1
,1812,114,1
,7008,21,1
,8479,24,1
,2055,33,1
,4028,78,1
,7429,21,1
,6886,46,1
,135,169,1
,3374,107,1
,9518,149,1
,1290,159,1
,6762,105,1
,3339,68,1
,3857,79,1
,9754,27,1
,5535,91,1
,4197,116,1
,6145,20,1
,3643,40,1
,4978,147,1
,8895,83,1
,5915,131,1
,9555,75,1
,3165,76,1
,7423,61,1
,6133,72,1
,5298,155,1
,4345,138,1
,893,10,1
,1161,168,1
,5538,179,1
,3952,127,1
,1012,12,1
,2350,164,1
,1610,99,1
,7020,44,1
,3047,18,1
,7132,94,1
,6927,19,1
,3660,148,1
,7684,121,1
,2300,77,1
,3027,13,1
,840,162,1
,3543,76,1
,5760,35,1
,3431,158,1
,7355,121,1
,5187,121,1
,8598,140,1
,1370,27,1
,2113,35,1
,7302,149,1
,260,122,1
,7297,109,1
,7606,9,1
,1083,2,1
,1847,65,1
,3421,63,1
,1170,136,1
,8619,174,1
,6850,18,1
,7554,166,1
,6372,83,1
,1735,176,1
,99,115,1
,8239,58,1
,8294,125,1
,9206,74,1
,3347,11,1
,5868,163,1
,2459,131,1
,8052,140,1
,2143,64,1
,9941,65,1
,5402,157,1
,7300,25,1
,4243,122,1
,6153,177,1
,3327,147,1
,8646,1,1
,61,29,1
,5361,13,1
,5387,51,1
,4246,137,1
,4910,137,1
,9106,52,1
,8007,146,1
,6449,180,1
,6707,52,1
,3674,151,1
,3385,159,1
,807,83,1
,8504,111,1
,6152,151,1
,3301,16,1
,1876,59,1
,250,71,1
,7153,130,1
,3932,159,1
,2269,77,1
,7364,32,1
,8099,102,1
,2314,40,1
,4550,42,1
,2930,70,1
,8680,92,1
,5525,71,1
,5098,67,1
,1882,107,1
,6976,59,1
,7520,80,1
,8572,174,1
,9813,52,1
,1288,23,1
,6507,131,1
,7315,168,1
,4947,2,1
,9114,42,1
,4919,113,1
,762,131,1
,892,59,1
,3526,52,1
,5534,159,1
,6546,121,1
,1669,135,1
,8460,173,1
,3063,89,1
,6586,115,1
,8144,60,1
,7997,148,1
,8151,27,1
,3658,44,1
,4460,126,1
,5153,135,1
,5869,158,1
,7615,135,1
,1527,20,1
,5290,172,1
,4904,105,1
,4633,36,1
,1173,139,1
,3630,26,1
,7707,36,1
,1338,167,1
,5149,122,1
,8545,75,1
,7926,174,1
,9045,32,1
,1584,35,1
,8399,82,1
,2907,112,1
,2627,139,1
,7310,78,1
,4792,33,1
,7646,73,1
,5252,55,1
,5904,94,1
,2922,139,1
,6558,121,1
,7219,52,1
,4515,142,1
,3943,59,1
,4901,42,1
,1136,15,1
,5453,118,1
,8746,174,1
,8826,77,1
,3828,112,1
,9203,103,1
,7889,94,1
,8462,73,1
,9306,140,1
,1362,179,1
,7920,115,1
,7848,28,1
,1242,15,1
,3501,110,1
,8682,35,1
,6701,127,1
,3743,129,1
,7506,114,1
,3166,176,1
,3489,94,1
,2740,94,1
,5065,104,1
,2698,148,1
,3717,95,1
,9758,29,1
,116,23,1
,921,29,1
,1628,127,1
,8402,78,1
,5335,132,1
,9937,1,1
,5666,58,1
,5349,108,1
,5258,37,1
,9472,87,1
,5443,102,1
,7007,22,1
,2549,122,1
,6276,53,1
,2467,155,1
,7925,106,1
,1633,141,1
,2793,177,1
,3619,75,1
,574,64,1
,9751,179,1
,5622,97,1
,835,88,1
,9603,129,1
,7461,115,1
,3824,151,1
,5095,108,1
,7181,139,1
,2333,62,1
,9159,28,1
,9261,163,1
,5876,122,1
,799,119,1
,1893,143,1
,5907,147,1
,3308,37,1
,4324,76,1
,9030,134,1
,2957,3,1
,1905,179,1
,1535,11,1
,4389,75,1
,1147,42,1
,3759,152,1
,6267,178,1
,7398,79,1
,5311,142,1
,2217,89,1
,9898,120,1
,1251,165,1
,4078,29,1
,8587,132,1
,2104,6,1
,3279,49,1
,7054,118,1
,6558,170,1
,1219,19,1
,8624,176,1
,5652,122,1
,52,112,1
,8940,60,1
,5311,113,1
,3599,37,1
,7752,140,1
,6552,93,1
,4273,14,1
,6396,82,1
,2850,41,1
,8174,16,1
,953,94,1
,5113,35,1
,3110,27,1
,4035,146,1
,7080,77,1
,256,130,1
,4764,93,1
,4776,110,1
,9626,127,1
,5584,139,1
,7209,14,1
,3029,67,1
,2080,158,1
,6564,96,1
,7101,89,1
,4367,120,1
,2110,74,1
,5794,170,1
,701,64,1
,2187,39,1
,5980,166,1
,189,45,1
,9477,53,1
,8,142,1
,4497,79,1
,8480,3,1
,1078,81,1
,9133,123,1
,2783,21,1
,8347,44,1
,7558,82,1
,486,106,1
,450,156,1
,6491,55,1
,1146,65,1
,1214,13,1
,2526,25,1
,4833,140,1
,1353,17,1
,203,31,1
,8849,144,1
,5821,52,1
,2226,180,1
,2432,44,1
,4123,44,1
,5262,116,1
,2505,56,1
,7200,88,1
,2907,78,1
,4900,34,1
,9402,81,1
,7008,170,1
,4890,166,1
,3083,118,1
,6401,59,1
,736,173,1
,5901,118,1
,8578,41,1
,9304,134,1
,8818,65,1
,9315,154,1
,4982,119,1
,5467,43,1
,8093,92,1
,8100,27,1
,3213,122,1
,8453,8,1
,7694,97,1
,5854,143,1
,8916,45,1
,4869,21,1
,3520,24,1
,7472,137,1
,5573,8,1
,9858,142,1
,5972,148,1
,7061,72,1
,7310,151,1
,3843,71,1
,5428,134,1
,1269,131,1
,5053,66,1
,3811,154,1
,7621,173,1
,9318,70,1
,5926,122,1
,5893,49,1
,4283,158,1
,1979,138,1
,6525,12,1
,874,97,1
,6542,25,1
,6351,119,1
,5466,45,1
,2270,134,1
,7617,178,1
,5500,154,1
,1700,83,1
,8157,34,1
,2215,161,1
,7592,95,1
,1002,12,1
,6542,57,1
,4291,73,1
,958,115,1
,2352,39,1
,5708,55,1
,1887,102,1
,3275,128,1
,544,180,1
,1426,73,1
,6684,172,1
,5895,122,1
,7005,169,1
,6722,125,1
,2321,53,1
,6372,129,1
,1267,64,1
,1518,154,1
,1207,76,1
,1602,71,1
,3082,61,1
,1866,151,1
,1481,80,1
,7798,127,1
,4102,106,1
,7149,99,1
,2594,177,1
,7355,144,1
,4393,133,1
,7087,117,1
,6385,160,1
,2870,95,1
,4220,44,1
,8808,67,1
,5014,129,1
,3101,142,1
,2883,82,1
,8849,150,1
,5647,44,1
,7376,14,1
,1301,105,1
,5321,160,1
,7687,166,1
,3016,179,1
,8996,80,1
,481,64,1
,5455,123,1
,2865,132,1
,7811,133,1
,9174,10,1
,3785,169,1
,3097,53,1
,7141,106,1
,2776,53,1
,8795,75,1
,3402,136,1
,3049,178,1
,3649,122,1
,1082,128,1
,9564,136,1
,338,24,1
,4580,150,1
,9135,161,1
,1405,22,1
,3756,56,1
,4114,41,1
,3353,134,1
,9891,47,1
,9864,73,1
,9054,85,1
,2965,129,1
,3772,140,1
,8194,97,1
,7119,102,1
,6286,89,1
,5516,70,1
,5364,146,1
,1683,64,1
,8506,161,1
,7149,50,1
,6792,172,1
,7315,70,1
,4222,88,1
,8441,15,1
,6349,40,1
,2939,138,1
,4894,177,1
,7806,153,1
,8021,115,1
,7755,153,1
,7301,133,1
,4806,179,1
,1525,161,1
,1070,41,1
,8987,155,1
,279,60,1
,3720,149,1
,3063,138,1
,250,84,1
,2355,168,1
,3060,177,1
,2168,107,1
,2997,107,1
,1572,110,1
,8559,61,1
,4852,137,1
,9935,37,1
,4495,20,1
,9705,34,1
,1099,139,1
,428,116,1
,6618,131,1
,7250,160,1
,4692,134,1
,8390,36,1
,3985,128,1
,864,61,1
,9000,83,1
,9440,35,1
,2354,32,1
,264,132,1
,7983,141,1
,7314,11,1
,1847,98,1
,3571,19,1
,6124,165,1
,3811,1,1
,3568,4,1
,5618,41,1
,5408,76,1
,190,46,1
,7000,148,1
,7489,124,1
,2001,130,1
,9801,3,1
,3385,139,1
,3249,60,1
,4843,151,1
,8861,95,1
,4955,101,1
,9777,158,1
,7650,4,1
,6139,118,1
,7398,48,1
,9622,36,1
,1660,156,1
,2090,74,1
,224,96,1
,9874,167,1
,1286,32,1
,4930,154,1
,7649,64,1
,18,49,1
,5793,153,1
,16,139,1
,5854,70,1
,4591,33,1
,7750,10,1
,1026,67,1
,2371,1,1
,3349,83,1
,8952,128,1
,8914,135,1
,150,177,1
,6705,55,1
,8449,50,1
,4143,33,1
,9485,175,1
,3917,66,1
,3489,56,1
,4016,70,1
,1366,6,1
,9413,83,1
,7520,36,1
,5673,59,1
,7868,100,1
,7762,79,1
,1621,8,1
,3125,115,1
,2652,15,1
,3155,95,1
,1080,2,1
,9616,24,1
,6580,11,1
,6968,13,1
,2813,96,1
,6170,6,1
,2275,42,1
,8558,41,1
,3230,58,1
,3126,141,1
,2331,139,1
,7134,7,1
,5386,36,1
,6063,1,1
,7839,44,1
,4130,37,1
,5563,101,1
,4878,15,1
,5095,2,1
,6279,9,1
,5810,154,1
,9986,49,1
,9980,93,1
,5533,19,1
,8322,168,1
,4179,68,1
,5206,27,1
,5696,165,1
,1914,13,1
,3638,114,1
,6212,50,1
,4352,177,1
,8676,87,1
,5813,132,1
,1604,65,1
,4506,31,1
,4630,1,1
,5732,18,1
,2639,60,1
,7460,50,1
,8408,64,1
,9547,91,1
,9211,121,1
,7881,51,1
,8634,21,1
,4981,98,1
,4384,10,1
,4659,5,1
,6736,64,1
,8727,98,1
,4367,125,1
,653,41,1
,2667,44,1
,5111,78,1
,2514,41,1
,4760,86,1
,8642,32,1
,7914,155,1
,8868,91,1
,6794,35,1
,4855,11,1
,837,124,1
,5137,102,1
,6080,98,1
,4584,179,1
,5094,1,1
,6970,46,1
,1041,42,1
,1182,99,1
,526,160,1
,628,117,1
,5720,68,1
,8139,17,1
,6373,21,1
,8614,153,1
,7944,145,1
,752,74,1
,4921,130,1
,5030,61,1
,9126,147,1
,1258,32,1
,2121,38,1
,9292,89,1
,4214,177,1
,1735,75,1
,4606,106,1
,9793,168,1
,2967,98,1
,5328,3,1
,1426,36,1
,8912,33,1
,1778,53,1
,6067,48,1
,8100,35,1
,1873,170,1
,6151,149,1
,7601,29,1
,3144,103,1
,5854,32,1
,4731,90,1
,1055,87,1
,9114,68,1
,9389,92,1
,5945,151,1
,2742,164,1
,5836,104,1
,3008,37,1
,9460,38,1
,8055,165,1
,2705,14,1
,225,59,1
,7943,74,1
,8583,70,1
,4830,136,1
,4673,21,1
,2077,157,1
,2453,6,1
,8565,3,1
,5904,62,1
,2489,114,1
,6063,31,1
,2010,173,1
,9252,97,1
,9715,82,1
,778,51,1
,4070,154,1
,3025,93,1
,755,133,1
,4474,58,1
,6939,123,1
,6925,5,1
,9049,126,1
,998,61,1
,7856,71,1
,6700,120,1
,4013,12,1
,1741,132,1
,7897,67,1
,9068,143,1
,1673,103,1
,1375,176,1
,4044,140,1
,3800,78,1
,3907,61,1
,2513,98,1
,4827,113,1
,2332,45,1
,5053,45,1
,4183,47,1
,3228,123,1
,5298,121,1
,157,145,1
,3541,61,1
,8720,106,1
,477,166,1
,7784,22,1
,3064,35,1
,1991,147,1
,4975,141,1
,5673,160,1
,400,47,1
,3331,150,1
,2665,124,1
,2732,111,1
,536,16,1
,3518,17,1
,5672,43,1
,5886,59,1
,2227,180,1
,2920,177,1
,4659,136,1
,5425,41,1
,4674,128,1
,5314,36,1
,8118,4,1
,8410,101,1
,4028,114,1
,9166,131,1
,1582,146,1
,1293,150,1
,5964,168,1
,7167,167,1
,6499,25,1
,3933,50,1
,23,137,1
,7234,56,1
,6005,160,1
,9378,103,1
,137,26,1
,3898,25,1
,8881,113,1
,4734,72,1
,6484,148,1
,56,117,1
,7188,88,1
,9597,113,1
,3473,41,1
,7137,74,1
,4824,50,1
,8678,6,1
,417,147,1
,7470,24,1
,6632,47,1
,6437,111,1
,3226,25,1
,559,130,1
,3668,52,1
,9321,115,1
,7330,134,1
,5230,42,1
,6873,15,1
,7713,132,1
,9722,29,1
,6192,6,1
,9969,71,1
,5925,72,1
,4688,111,1
,6657,110,1
,5524,15,1
,5030,78,1
,2555,26,1
,1263,25,1
,6662,20,1
,5971,50,1
,9676,12,1
,3248,83,1
,9005,20,1
,4862,106,1
,8261,66,1
,9843,106,1
,129,108,1
,7285,14,1
,6690,48,1
,2287,79,1
,3067,123,1
,6818,38,1
,7910,89,1
,9306,44,1
,7341,161,1
,2445,14,1
,7669,120,1
,981,172,1
,5706,111,1
,273,93,1
,4614,104,1
,6154,137,1
,5410,147,1
,3954,81,1
,7352,151,1
,1011,136,1
,6949,29,1
,3076,86,1
,9783,1,1
,7648,132,1
,3494,157,1
,3286,28,1
,7498,102,1
,6234,92,1
,9587,64,1
,531,158,1
,1609,83,1
,8415,173,1
,4659,14,1
,1327,76,1
,1449,137,1
,71,69,1
,4820,133,1
,257,17,1
,4229,165,1
,7271,95,1
,1301,124,1
,7815,63,1
,104,14,1
,938,41,1
,4214,19,1
,9113,148,1
,8549,31,1
,322,63,1
,175,20,1
,9264,163,1
,1064,67,1
,6620,100,1
,1983,89,1
,8242,36,1
,8187,111,1
,3697,67,1
,4513,81,1
,3594,121,1
,5461,125,1
,2510,113,1
,9059,31,1
,8182,44,1
,679,129,1
,8551,23,1
,8771,27,1
,8516,23,1
,2835,53,1
,1078,37,1
,6543,179,1
,5479,131,1
,3834,138,1
,4155,147,1
,1974,125,1
,5171,164,1
,7924,127,1
,8255,170,1
,8067,65,1
,4889,49,1
,3855,116,1
,6291,127,1
,7626,108,1
,6908,21,1
,2480,153,1
,9915,69,1
,4637,55,1
,2328,135,1
,2037,173,1
,4628,101,1
,2288,32,1
,4430,8,1
,8325,81,1
,3893,53,1
,86,93,1
,1342,59,1
,4756,136,1
,5127,146,1
,3623,59,1
,5431,104,1
,4715,70,1
,5334,127,1
,9469,161,1
,6614,161,1
,1906,163,1
,1544,102,1
,490,153,1
,8785,141,1
,2661,19,1
,7439,80,1
,6313,44,1
,6419,21,1
,2016,117,1
,9654,162,1
,5939,160,1
